TIMESTAMP_MS,PULSE_BPM,SPO2_PCT,PLETH,RED_ADC,IR_ADC
296000,92,100,27169,231579,281323
296010,92,100,30796,231568,281399
296020,92,100,34810,231652,281528
296030,92,100,39043,231683,281567
296040,92,100,43287,231670,281615
296050,92,100,47367,231700,281627
296060,92,100,51109,231694,281632
296070,92,100,54372,231677,281680
296080,92,100,57087,231738,281761
296090,92,100,59182,231797,281913
296100,92,100,60659,231838,282159
296110,92,100,61518,231937,282462
296120,92,100,61725,232056,282729
296130,92,100,61349,232173,282964
296140,92,100,60461,232217,283123
296150,92,100,59129,232215,283119
296160,92,100,57423,232248,283092
296170,92,100,55409,232199,283034
296180,92,100,53225,232170,282947
296190,92,100,50939,232155,282926
296200,92,100,48720,232145,282961
296210,92,100,46568,232192,283020
296220,92,100,44585,232261,283123
296230,92,100,42806,232298,283250
296240,92,100,41335,232356,283425
296250,92,100,40067,232404,283554
296260,92,100,39039,232515,283728
296270,92,100,38285,232569,283951
296280,92,100,37634,232633,284129
296290,92,100,37120,232690,284282
296300,92,100,36639,232770,284451
296310,92,100,36157,232800,284622
296320,92,100,35638,232850,284742
296330,92,100,35011,232899,284887
296340,92,100,34278,232939,285042
296350,92,100,33401,233039,285152
296360,92,100,32450,233024,285236
296370,92,100,31353,233083,285307
296380,92,100,30147,233107,285408
296390,92,100,28830,233135,285478
296400,92,100,27509,233165,285552
296410,92,100,26149,233199,285648
296420,92,100,24821,233214,285731
296430,92,100,23525,233253,285837
296440,92,100,22299,233301,285862
296450,92,100,21177,233306,286014
296460,92,100,20125,233357,286046
296470,92,100,19179,233381,286238
296480,92,100,18376,233450,286371
296490,92,100,17643,233535,286538
296500,92,100,17018,233602,286663
296510,92,100,16392,233623,286798
296520,92,100,15802,233685,286861
296530,92,100,15283,233697,286896
296540,92,100,14764,233682,286828
296550,92,100,14210,233557,286554
296560,92,100,13655,233315,285927
296570,92,100,13172,232946,285006
296580,92,100,12834,232545,284016
296590,92,100,12640,232192,282994
296600,92,100,12845,231883,282173
296610,92,100,13556,231686,281654
296620,92,100,14920,231586,281311
296630,92,100,16938,231514,281248
296640,92,100,19683,231529,281290
296650,92,100,23051,231598,281408
296660,92,100,27009,231629,281444
296670,92,100,31453,231687,281627
296680,92,100,36096,231732,281638
296690,92,100,40790,231730,281777
296700,92,100,45311,231738,281752
296710,92,100,49508,231751,281803
296720,92,100,53193,231751,281823
296730,92,100,56290,231819,281897
296740,92,100,58686,231813,282021
296750,92,100,60345,231892,282270
296760,92,100,61303,232019,282514
296770,92,100,61599,232134,282857
296780,92,100,61233,232234,283124
296790,92,100,60317,232292,283270
296800,92,100,58924,232313,283338
296810,92,100,57093,232313,283332
296820,92,100,54895,232251,283198
296830,92,100,52514,232222,283149
296840,92,100,50022,232185,283075
296850,92,100,47529,232233,283146
296860,92,100,45218,232245,283197
296870,92,100,43088,232325,283329
296880,92,100,41139,232340,283448
296890,92,100,39482,232435,283651
296900,92,100,38118,232487,283783
296910,92,100,37048,232553,283976
296920,92,100,36197,232606,284116
296930,92,100,35494,232692,284342
296940,92,100,34937,232750,284446
296950,92,100,34454,232817,284701
296960,92,100,34007,232925,284857
296970,92,100,33520,232945,284949
296980,92,100,32918,232973,285091
296990,92,100,32162,233028,285237
297000,92,100,31291,233061,285288
297010,92,100,30226,233126,285469
297020,92,100,29082,233154,285521
297030,92,100,27858,233148,285605
297040,92,100,26478,233210,285648
297050,92,100,25095,233189,285764
297060,92,100,23708,233250,285785
297070,92,100,22318,233325,285941
297080,92,100,20964,233370,286020
297090,92,100,19685,233351,286119
297100,92,100,18480,233415,286199
297110,92,100,17429,233468,286344
297120,92,100,16453,233556,286476
297130,92,100,15553,233608,286647
297140,92,100,14769,233622,286782
297150,92,100,14023,233685,286889
297160,92,100,13315,233725,286960
297170,92,100,12723,233754,286971
297180,92,100,12131,233704,286906
297190,92,100,11501,233598,286569
297200,92,100,10948,233351,286012
297210,92,100,10434,233029,285102
297220,92,100,10075,232653,284173
297230,92,100,9987,232316,283262
297240,92,100,10247,232006,282503
297250,92,100,11050,231831,282004
297260,92,100,12473,231702,281658
297270,92,100,14593,231742,281649
297280,92,100,17453,231695,281585
297290,92,100,20976,231735,281762
297300,92,100,25129,231818,281856
297310,92,100,29683,231855,282003
297320,92,100,34449,231890,282071
297330,92,100,39309,231932,282133
297340,92,100,43946,231914,282165
297350,92,100,48197,231954,282209
297360,92,100,51863,231929,282250
297370,92,100,54939,232014,282334
297380,92,100,57307,232054,282549
297390,92,100,58925,232153,282779
297400,92,100,59795,232258,283098
297410,92,100,59957,232382,283368
297420,92,100,59450,232438,283646
297430,92,100,58353,232488,283781
297440,92,100,56747,232552,283843
297450,92,100,54671,232520,283742
297460,92,100,52280,232511,283655
297470,92,100,49691,232312,283606
297480,92,100,46983,232438,283534
297490,92,100,44350,232456,283548
297500,92,100,41832,232480,283658
297510,92,100,39546,232572,283777
297520,92,100,37572,232583,283909
297530,92,100,35909,232626,284062
297540,92,100,34520,232708,284249
297550,92,100,33486,232742,284423
297560,92,100,32647,232854,284602
297570,92,100,32005,232903,284772
297580,92,100,31562,232980,284959
297590,92,100,31117,233030,285134
297600,92,100,30631,233100,285253
297610,92,100,30142,233124,285427
297620,92,100,29571,233149,285588
297630,92,100,28876,233235,285687
297640,92,100,27977,233256,285737
297650,92,100,26912,233302,285902
297660,92,100,25681,233348,285955
297670,92,100,24325,233225,286029
297680,92,100,22884,233380,286102
297690,92,100,21440,233435,286189
297700,92,100,19953,233450,286273
297710,92,100,18505,233472,286381
297720,92,100,17138,233531,286453
297730,92,100,15851,233553,286569
297740,92,100,14646,233607,286660
297750,92,100,13564,233658,286818
297760,92,100,12564,233695,286915
297770,92,100,11687,233758,287066
297780,92,100,10893,233831,287207
297790,92,100,10223,233848,287275
297800,92,100,9594,233904,287399
297810,92,100,8966,233894,287319
297820,92,100,8379,233798,287137
297830,92,100,7793,233642,286703
297840,92,100,7290,233361,285959
297850,92,100,6912,232961,284952
297860,92,100,6699,232570,283901
297870,92,100,6858,232243,283023
297880,92,100,7470,232011,282403
297890,92,100,8743,231855,281920
297900,92,100,10759,231780,281790
297910,92,100,13559,231773,281785
297920,92,100,17188,231849,281866
297930,92,100,21484,231881,281970
297940,92,100,26328,231937,282120
297950,92,100,31518,232000,282191
297960,92,100,36895,231983,282253
297970,92,100,42161,232011,282237
297980,92,100,47104,232012,282305
297990,92,100,51507,232000,282290
298000,92,100,55325,232051,282341
298010,92,100,58346,232035,282417
298020,92,100,60569,232126,282566
298030,92,100,62035,232199,282820
298040,92,100,62135,232324,283171
298050,92,100,61771,232425,283498
298060,92,100,61122,232520,283750
298070,92,100,59907,232567,283892
298080,92,100,58206,232576,283903
298090,92,100,56061,232600,283824
298100,92,100,53633,232582,283781
298110,92,100,51002,232524,283727
298120,92,100,48329,232532,283717
298130,92,100,45695,232525,283676
298140,92,100,43179,232572,283781
298150,92,100,40904,232611,283892
298160,92,100,38910,232631,284009
298170,92,100,37238,232712,284216
298180,92,100,35849,232789,284424
298190,92,100,34743,232806,284510
298200,92,100,33881,232906,284730
298210,92,100,33222,232929,284900
298220,92,100,32726,233051,285067
298230,92,100,32269,233066,285174
298240,92,100,31811,233159,285373
298250,92,100,31268,233171,285469
298260,92,100,30639,233267,285648
298270,92,100,29883,233290,285728
298280,92,100,28998,233343,285858
298290,92,100,27902,233395,285987
298300,92,100,26717,233388,286044
298310,92,100,25362,233440,286076
298320,92,100,23961,233515,286196
298330,92,100,22515,233509,286240
298340,92,100,21066,233569,286346
298350,92,100,19573,233589,286431
298360,92,100,18162,233638,286456
298370,92,100,16835,233688,286667
298380,92,100,15634,233742,286742
298390,92,100,14517,233786,286864
298400,92,100,13527,233815,287002
298410,92,100,12664,233875,287081
298420,92,100,11887,233939,287251
298430,92,100,11110,233963,287341
298440,92,100,10460,234005,287424
298450,92,100,9854,234006,287379
298460,92,100,9291,233926,287170
298470,92,100,8728,233675,286748
298480,92,100,8208,233406,285862
298490,92,100,7816,233015,284831
298500,92,100,7639,232623,283844
298510,92,100,7802,232309,282991
298520,92,100,8476,232085,282380
298530,92,100,9833,231951,282007
298540,92,100,11957,231884,281904
298550,92,100,14892,231900,281916
298560,92,100,18684,231990,282005
298570,92,100,23167,232025,281977
298580,92,100,28131,232081,282268
298590,92,100,33455,232102,282315
298600,92,100,38927,232161,282378
298610,92,100,44284,232139,282365
298620,92,100,49260,232140,282377
298630,92,100,53678,232170,282365
298640,92,100,57360,232162,282424
298650,92,100,60304,232202,282503
298660,92,100,62258,232271,282639
298670,92,100,62258,232348,282898
298680,92,100,62258,232456,283218
298690,92,100,61977,232576,283476
298700,92,100,61255,232659,283747
298710,92,100,60013,232705,283870
298720,92,100,58331,232726,283893
298730,92,100,56249,232693,283803
298740,92,100,53888,232736,283829
298750,93,100,51406,232669,283731
298760,93,100,48844,232651,283721
298770,93,100,46359,232674,283713
298780,93,100,43953,232692,283815
298790,93,100,41744,232762,283942
298800,93,100,39854,232822,284087
298810,93,100,38202,232850,284207
298820,93,100,36870,232914,284393
298830,93,100,35820,232963,284526
298840,93,100,34969,233035,284704
298850,93,100,34278,233105,284926
298860,93,100,33708,233162,285124
298870,93,100,33218,233227,285254
298880,93,100,32644,233265,285360
298890,93,100,32067,233327,285538
298900,93,100,31406,233358,285596
298910,93,100,30618,233406,285734
298920,93,100,29662,233434,285793
298930,93,100,28537,233472,285849
298940,93,100,27326,233479,285954
298950,93,100,26027,233507,285999
298960,93,100,24643,233560,286081
298970,93,100,23255,233529,286179
298980,93,100,21906,233616,286229
298990,93,100,20555,233666,286352
299000,93,100,19285,233720,286461
299010,93,100,18098,233717,286586
299020,93,100,16994,233752,286664
299030,93,100,16014,233798,286817
299040,93,100,15118,233845,286906
299050,93,100,14264,233862,287075
299060,93,100,13493,233926,287156
299070,93,100,12765,233982,287234
299080,93,100,12079,233949,287208
299090,93,100,11435,233886,287060
299100,93,100,10833,233714,286608
299110,93,100,10231,233406,285825
299120,93,100,9799,233035,284815
299130,93,100,9578,232652,283893
299140,93,100,9653,232291,283019
299150,93,100,10234,232114,282413
299160,93,100,11491,231960,282011
299170,93,100,13466,231926,281922
299180,93,100,16246,231916,281949
299190,93,100,19833,231988,282102
299200,93,100,24020,232035,282212
299210,93,100,28769,232127,282359
299220,93,100,33790,232154,282449
299230,93,100,38913,232147,282519
299240,93,100,43964,232135,282522
299250,93,100,48639,232178,282555
299260,93,100,52845,232174,282445
299270,93,100,56324,232175,282606
299280,93,100,59115,232256,282691
299290,93,100,61089,232286,282882
299300,93,100,62246,232348,283096
299310,93,100,62258,232423,283399
299320,93,100,62047,232557,283701
299330,93,100,61205,232655,284023
299340,93,100,59775,232714,284108
299350,93,100,57924,232719,284093
299360,93,100,55697,232704,284076
299370,93,100,53217,232652,283966
299380,93,100,50526,232647,283940
299390,93,100,47792,232669,283969
299400,93,100,45181,232693,283982
299410,93,100,42737,232702,284141
299420,93,100,40499,232781,284172
299430,93,100,38512,232803,284312
299440,93,100,36774,232891,284523
299450,93,100,35372,232919,284672
299460,93,100,34264,232995,284873
299470,93,100,33410,233084,285067
299480,93,100,32724,233112,285268
299490,93,100,32122,233176,285415
299500,93,100,31603,233226,285551
299510,93,100,30996,233254,285755
299520,93,100,30344,233339,285846
299530,93,100,29559,233397,285985
299540,93,100,28642,233392,286090
299550,93,100,27548,233479,286217
299560,93,100,26320,233513,286237
299570,93,100,25002,233539,286356
299580,93,100,23549,233556,286430
299590,93,100,22050,233583,286509
299600,93,100,20461,233615,286602
299610,93,100,18914,233640,286715
299620,93,100,17409,233669,286751
299630,93,100,15946,233744,286914
299640,93,100,14614,233784,286977
299650,93,100,13370,233840,287178
299660,93,100,12302,233881,287278
299670,93,100,11366,233895,287408
299680,93,100,10518,234002,287544
299690,93,100,9715,234011,287670
299700,93,100,8957,234041,287702
299710,93,100,8243,234104,287789
299720,93,100,7574,234020,287606
299730,93,100,6906,233862,287169
299740,93,100,6283,233564,286461
299750,93,100,5793,233225,285547
299760,93,100,5436,232831,284563
299770,93,100,5476,232546,283755
299780,93,100,6002,232254,283084
299790,93,100,7144,232145,282706
299800,93,100,9036,232079,282560
299810,93,100,11721,232070,282535
299820,93,100,15245,232122,282633
299830,93,100,19479,232196,282725
299840,93,100,24296,232190,282895
299850,93,100,29480,232277,282987
299860,93,100,34814,232267,283075
299870,93,100,40123,232340,283140
299880,93,100,45042,232300,283144
299890,93,100,49476,232361,283172
299900,93,100,53243,232360,283291
299910,93,100,56204,232431,283367
299920,93,100,58359,232516,283592
299930,93,100,59661,232585,283896
299940,93,100,60246,232722,284256
299950,93,100,60026,232817,284544
299960,93,100,59091,232898,284737
299970,93,100,57531,232955,284792
299980,93,100,55480,232964,284810
299990,93,100,52983,232930,284740
300000,93,100,50217,232928,284699
300010,93,100,47225,232876,284609
300020,93,100,44230,232859,284594
300030,93,100,41320,232892,284633
300040,93,100,38583,232908,284716
300050,93,100,36109,232995,284881
300060,93,100,33989,233040,285018
300070,93,100,32223,233119,285187
300080,93,100,30814,233156,285380
300090,93,100,29764,233219,285558
300100,93,100,28938,233317,285753
300110,93,100,28293,233359,285893
300120,93,100,27736,233392,286057
300130,93,100,27270,233492,286263
300140,93,100,26803,233526,286417
300150,93,100,26196,233582,286593
300160,93,100,25496,233654,286683
300170,93,100,24563,233660,286822
300180,93,100,23536,233722,286895
300190,93,100,22277,233731,287027
300200,93,100,20876,233759,287094
300210,93,100,19334,233794,287098
300220,93,100,17744,233831,287235
300230,93,100,16106,233882,287318
300240,93,100,14468,233869,287366
300250,93,100,12875,233926,287451
300260,93,100,11376,233941,287558
300270,93,100,9970,234002,287676
300280,93,100,8751,234010,287804
300290,93,100,7626,234091,287913
300300,93,100,6642,234155,288071
300310,93,100,5752,234166,288173
300320,93,100,4957,234263,288351
300330,93,100,4302,234332,288429
300340,93,100,3695,234313,288533
300350,93,100,3276,234370,288509
300360,93,100,3276,234333,288473
300370,93,100,3276,234185,288111
300380,93,100,3276,233911,287527
300390,93,100,3276,233560,286616
300400,93,100,3276,233230,285646
300410,93,100,3276,232876,284758
300420,93,100,3660,232626,284004
300430,93,100,4639,232412,283511
300440,93,100,6299,232277,283233
300450,93,100,8725,232331,283192
300460,93,100,12002,232321,283288
300470,93,100,16005,232425,283374
300480,93,100,20610,232460,283546
300490,93,100,25651,232483,283659
300500,93,100,30920,232514,283733
300510,93,100,36166,232529,283800
300520,93,100,41212,232585,283896
300530,93,100,45838,232588,283850
300540,93,100,49822,232588,283938
300550,93,100,53117,232640,284037
300560,93,100,55590,232727,284258
300570,93,100,57242,232794,284457
300580,93,100,58114,232929,284819
300590,93,100,58208,233005,285091
300600,93,100,57566,233099,285368
300610,93,100,56320,233118,285397
300620,93,100,54512,233144,285433
300630,93,100,52272,233172,285392
300640,93,100,49685,233135,285356
300650,93,100,46879,233134,285299
300660,93,100,44070,233100,285280
300670,93,100,41256,233122,285307
300680,93,100,38653,233139,285418
300690,93,100,36261,233179,285517
300700,93,100,34211,233289,285704
300710,93,100,32460,233303,285855
300720,93,100,31010,233396,286014
300730,93,100,29863,233401,286168
300740,93,100,29020,233491,286403
300750,93,100,28307,233533,286544
300760,93,100,27769,233612,286724
300770,93,100,27274,233662,286848
300780,93,100,26821,233741,287018
300790,93,100,26279,233767,287110
300800,93,100,25601,233835,287271
300810,93,100,24789,233841,287370
300820,93,100,23796,233867,287478
300830,93,100,22666,233954,287582
300840,93,100,21401,233974,287689
300850,93,100,19999,233976,287767
300860,93,100,18506,233999,287774
300870,93,100,17011,234029,287866
300880,93,100,15559,234085,287968
300890,93,100,14107,234119,288049
300900,93,100,12745,234162,288135
300910,93,100,11473,234168,288222
300920,93,100,10292,234222,288350
300930,93,100,9246,234281,288480
300940,93,100,8291,234310,288638
300950,93,100,7427,234365,288732
300960,93,100,6699,234411,288860
300970,93,100,6017,234475,288950
300980,93,100,5426,234495,289028
300990,93,100,4836,234481,289019
301000,93,100,4293,234447,288869
301010,93,100,3750,234270,288474
301020,93,100,3276,233985,287776
301030,93,100,3276,233625,286887
301040,93,100,3276,233317,285972
301050,93,100,3409,232977,285072
301060,93,100,4071,232749,284442
301070,93,100,5306,232581,283992
301080,93,100,7290,232499,283798
301090,93,100,10023,232505,283832
301100,93,100,13551,232580,283945
301110,93,100,17832,232611,284042
301120,93,100,22650,232683,284187
301130,93,100,27834,232714,284325
301140,93,100,33168,232775,284429
301150,93,100,38431,232821,284444
301160,93,100,43352,232836,284475
301170,93,100,47833,232832,284516
301180,93,100,51648,232850,284568
301190,93,100,54702,232868,284726
301200,93,100,56906,232960,284866
301210,93,100,58256,233040,285168
301220,93,100,58845,233135,285467
301230,93,100,58672,233246,285743
301240,93,100,57738,233358,286021
301250,93,100,56267,233385,286095
301260,93,100,54260,233363,286069
301270,93,100,51804,233336,285992
301280,93,100,49034,233314,285948
301290,93,100,46127,233328,285871
301300,93,100,43171,233321,285876
301310,93,100,40299,233328,285874
301320,93,100,37601,233337,285976
301330,93,100,35211,233375,286109
301340,93,100,33175,233463,286239
301350,93,100,31495,233518,286401
301360,93,100,30173,233548,286560
301370,93,100,29120,233599,286726
301380,93,100,28383,233638,286896
301390,93,100,27780,233733,287082
301400,93,100,27360,233827,287254
301410,93,100,26984,233824,287384
301420,93,100,26561,233881,287492
301430,93,100,26045,233942,287697
301440,93,100,25435,233981,287795
301450,93,100,24640,234087,287924
301460,93,100,23704,234092,288039
301470,93,100,22580,234125,288106
301480,93,100,21316,234117,288126
301490,93,100,19910,234162,288233
301500,93,100,18457,234184,288293
301510,93,100,16909,234238,288394
301520,93,100,15406,234240,288480
301530,93,100,13902,234326,288580
301540,93,100,12446,234351,288667
301550,93,100,11129,234431,288763
301560,93,100,9906,234451,288909
301570,93,100,8823,234473,289076
301580,93,100,7835,234539,289179
301590,93,100,6941,234550,289265
301600,93,100,6142,234648,289358
301610,93,100,5437,234605,289382
301620,93,100,4780,234676,289392
301630,93,100,4124,234598,289282
301640,93,100,3515,234414,288857
301650,93,100,3276,234130,288104
301660,93,100,3276,233797,287192
301670,93,100,3276,233464,286271
301680,93,100,3458,233101,285369
301690,93,100,4138,232852,284736
301700,93,100,5498,232715,284382
301710,93,100,7582,232647,284203
301720,93,100,10527,232640,284116
301730,93,100,14335,232684,284258
301740,93,100,18781,232718,284347
301750,93,100,23872,232792,284479
301760,93,100,29294,232810,284604
301770,93,100,34827,232834,284676
301780,93,100,40378,232863,284682
301790,93,100,45483,232863,284696
301800,93,100,50088,232870,284616
301810,93,100,54053,232922,284760
301820,93,100,57234,232974,284822
301830,93,100,59585,233018,285030
301840,93,100,61106,233063,285241
301850,93,100,61797,233192,285550
301860,93,100,61751,233304,285862
301870,93,100,61017,233382,286099
301880,93,100,59686,233437,286234
301890,93,100,57806,233433,286244
301900,93,100,55468,233406,286158
301910,93,100,52855,233397,286153
301920,93,100,50011,233409,286056
301930,93,100,47120,233359,286051
301940,93,100,44226,233320,286027
301950,93,100,41558,233399,286091
301960,93,100,39115,233442,286190
301970,93,100,37037,233518,286348
301980,93,100,35324,233498,286471
301990,93,100,33932,233628,286658
302000,93,100,32860,233661,286815
302010,93,100,32019,233687,286978
302020,93,100,31408,233765,287181
302030,93,100,30983,233808,287285
302040,93,100,30557,233853,287461
302050,93,100,30176,233896,287613
302060,93,100,29699,233919,287666
302070,93,100,29079,234038,287840
302080,93,100,28315,234044,287902
302090,93,100,27359,234122,288014
302100,93,100,26305,234127,288027
302110,93,100,25059,234181,288201
302120,93,100,23666,234151,288210
302130,93,100,22176,234232,288327
302140,93,100,20730,234230,288349
302150,93,100,19235,234303,288433
302160,93,100,17785,234347,288533
302170,93,100,16335,234352,288599
302180,93,100,14979,234406,288701
302190,93,100,13767,234409,288839
302200,93,100,12650,234458,288939
302210,93,100,11678,234508,289062
302220,93,100,10754,234599,289210
302230,93,100,9927,234648,289314
302240,93,100,9244,234678,289381
302250,93,100,8562,234696,289374
302260,93,100,7929,234645,289219
302270,93,100,7296,234484,288832
302280,93,100,6760,234162,288155
302290,93,100,6370,233842,287284
302300,93,100,6124,233457,286294
302310,93,100,6215,233132,285386
302320,93,100,6788,232897,284698
302330,93,100,8082,232758,284315
302340,93,100,10146,232642,284137
302350,93,100,13125,232655,284089
302360,93,100,16924,232712,284143
302370,93,100,21548,232751,284268
302380,93,100,26810,232819,284412
302390,93,100,32476,232834,284531
302400,93,100,38356,232838,284529
302410,93,100,44106,232868,284539
302420,93,100,49622,232906,284580
302430,93,100,54555,232854,284547
302440,93,100,58804,232880,284563
302450,93,100,62258,232921,284645
302460,93,100,62258,232946,284761
302470,93,100,62258,233033,284979
302480,93,100,62258,233151,285236
302490,93,100,62258,233224,285538
302500,93,100,61720,233323,285779
302510,93,100,60646,233392,285935
302520,93,100,59118,233378,285989
302530,93,100,57137,233366,285938
302540,93,100,54951,233374,285894
302550,93,100,52516,233358,285794
302560,93,100,50041,233322,285781
302570,93,100,47522,233326,285786
302580,93,100,45125,233305,285824
302590,93,100,42974,233383,285896
302600,93,100,41028,233426,286003
302610,93,100,39369,233473,286215
302620,93,100,38040,233542,286326
302630,93,100,36959,233577,286502
302640,93,100,36127,233631,286650
302650,93,100,35460,233681,286819
302660,93,100,34959,233728,286936
302670,93,100,34498,233777,287094
302680,93,100,34036,233837,287216
302690,93,100,33530,233913,287344
302700,93,100,32979,233907,287493
302710,93,100,32256,233934,287481
302720,93,100,31403,233985,287668
302730,93,100,30460,234029,287770
302740,93,100,29344,234050,287827
302750,94,100,28095,234039,287839
302760,94,100,26800,234036,287874
302770,94,100,25458,234071,287960
302780,94,100,24113,234089,288054
302790,94,100,22808,234111,288105
302800,94,100,21543,234145,288212
302810,94,100,20363,234159,288296
302820,94,100,19268,234194,288427
302830,94,100,18258,234277,288587
302840,94,100,17334,234353,288709
302850,94,100,16539,234391,288825
302860,94,100,15787,234458,288936
302870,94,100,15121,234457,288992
302880,94,100,14456,234443,288949
302890,94,100,13833,234392,288772
302900,94,100,13211,234187,288339
302910,94,100,12632,233822,287552
302920,94,100,12140,233496,286593
302930,94,100,11866,233130,285660
302940,94,100,11897,232856,284800
302950,94,100,12496,232609,284242
302960,94,100,13707,232463,283870
302970,94,100,15704,232453,283787
302980,94,100,18534,232470,283886
302990,94,100,22112,232505,283942
303000,94,100,26356,232555,284070
303010,94,100,31139,232582,284187
303020,94,100,36249,232615,284292
303030,94,100,41418,232629,284354
303040,94,100,46465,232653,284389
303050,94,100,51120,232641,284340
303060,94,100,55245,232638,284358
303070,94,100,58704,232625,284384
303080,94,100,61407,232718,284569
303090,94,100,62258,232773,284675
303100,94,100,62258,232837,284983
303110,94,100,62258,232909,285221
303120,94,100,62015,233014,285510
303130,94,100,61207,233095,285681
303140,94,100,59833,233129,285852
303150,94,100,58056,233142,285826
303160,94,100,55917,233159,285806
303170,94,100,53577,233106,285669
303180,94,100,51075,233107,285667
303190,94,100,48572,233059,285643
303200,94,100,46148,233079,285685
303210,94,100,43884,233093,285711
303220,94,100,41819,233162,285846
303230,94,100,39995,233179,285976
303240,94,100,38534,233227,286176
303250,94,100,37355,233267,286252
303260,94,100,36419,233391,286494
303270,94,100,35727,233403,286641
303280,94,100,35115,233447,286780
303290,94,100,34706,233485,286950
303300,94,100,34255,233596,287122
303310,94,100,33802,233618,287248
303320,94,100,33265,233702,287403
303330,94,100,32642,233709,287497
303340,94,100,31892,233761,287595
303350,94,100,30930,233801,287696
303360,94,100,29798,233826,287834
303370,94,100,28620,233815,287819
303380,94,100,27313,233867,287938
303390,94,100,25960,233886,287988
303400,94,100,24561,233954,288104
303410,94,100,23118,233975,288172
303420,94,100,21755,234017,288249
303430,94,100,20391,234036,288327
303440,94,100,19109,234094,288478
303450,94,100,17953,234113,288545
303460,94,100,16880,234215,288736
303470,94,100,15934,234217,288838
303480,94,100,15114,234278,288972
303490,94,100,14336,234302,289015
303500,94,100,13643,234358,289133
303510,94,100,12951,234356,289060
303520,94,100,12343,234332,289043
303530,94,100,11735,234181,288570
303540,94,100,11170,233878,287964
303550,94,100,10691,233521,287059
303560,94,100,10382,233183,286087
303570,94,100,10372,232868,285303
303580,94,100,10830,232660,284664
303590,94,100,11843,232444,284209
303600,94,100,13624,232365,284010
303610,94,100,16132,232375,284034
303620,94,100,19368,232428,284069
303630,94,100,23294,232451,284239
303640,94,100,27787,232519,284299
303650,94,100,32638,232559,284481
303660,94,100,37679,232563,284521
303670,94,100,42604,232596,284573
303680,94,100,47280,232587,284574
303690,94,100,51441,232611,284611
303700,94,100,54998,232620,284630
303710,94,100,57861,232677,284772
303720,94,100,59986,232744,284952
303730,94,100,61330,232864,285233
303740,94,100,61936,232963,285563
303750,94,100,61764,233053,285836
303760,94,100,60943,233112,286016
303770,94,100,59562,233182,286105
303780,94,100,57664,232992,286116
303790,94,100,55422,233121,286009
303800,94,100,52878,233088,285944
303810,94,100,50117,232999,285834
303820,94,100,47355,233041,285815
303830,94,100,44676,233067,285901
303840,94,100,42168,233090,285973
303850,94,100,39959,233134,286136
303860,94,100,38006,233193,286209
303870,94,100,36397,233272,286379
303880,94,100,35133,233194,286542
303890,94,100,34128,233343,286730
303900,94,100,33383,233435,286899
303910,94,100,32855,233473,287025
303920,94,100,32370,233529,287220
303930,94,100,31971,233567,287341
303940,94,100,31482,233627,287526
303950,94,100,30902,233723,287631
303960,94,100,30187,233767,287790
303970,94,100,29336,233786,287835
303980,94,100,28303,233653,287955
303990,94,100,27178,233829,288122
304000,94,100,25915,233867,288159
304010,94,100,24515,233940,288221
304020,94,100,23022,233927,288269
304030,94,100,21481,233920,288368
304040,94,100,19937,233972,288396
304050,94,100,18436,233995,288531
304060,94,100,17024,234049,288601
304070,94,100,15656,234096,288693
304080,94,100,14423,234133,288793
304090,94,100,13325,234165,288825
304100,94,100,12362,234176,288982
304110,94,100,11490,234241,289149
304120,94,100,10754,234330,289256
304130,94,100,10110,234315,289361
304140,94,100,9510,234398,289490
304150,94,100,8957,234433,289572
304160,94,100,8358,234431,289546
304170,94,100,7806,234369,289451
304180,94,100,7208,234242,289079
304190,94,100,6657,233948,288461
304200,94,100,6197,233639,287578
304210,94,100,5874,233298,286614
304220,94,100,5869,232899,285685
304230,94,100,6318,232640,284987
304240,94,100,7402,232484,284479
304250,94,100,9211,232388,284254
304260,94,100,11837,232364,284202
304270,94,100,15282,232427,284294
304280,94,100,19549,232434,284421
304290,94,100,24506,232502,284510
304300,94,100,29887,232527,284609
304310,94,100,35470,232574,284766
304320,94,100,41025,232587,284759
304330,94,100,46316,232591,284809
304340,94,100,51154,232603,284776
304350,94,100,55348,232669,284895
304360,94,100,58759,232644,284947
304370,94,100,61292,232763,285150
304380,94,100,62258,232811,285388
304390,94,100,62258,232955,285699
304400,94,100,61956,233020,285968
304410,94,100,61352,233080,286218
304420,94,100,60060,233143,286249
304430,94,100,58295,233144,286368
304440,94,100,56101,233128,286247
304450,94,100,53563,233154,286196
304460,94,100,50852,233084,286125
304470,94,100,48053,233082,286186
304480,94,100,45339,233080,286146
304490,94,100,42750,233150,286273
304500,94,100,40417,233171,286320
304510,94,100,38383,233217,286491
304520,94,100,36692,233291,286657
304530,94,100,35257,233336,286833
304540,94,100,34168,233412,286925
304550,94,100,33337,233394,287143
304560,94,100,32723,233517,287253
304570,94,100,32195,233542,287454
304580,94,100,31752,233587,287580
304590,94,100,31353,233634,287772
304600,94,100,30819,233691,287895
304610,94,100,30194,233775,288037
304620,94,100,29434,233819,288146
304630,94,100,28494,233787,288251
304640,94,100,27417,233891,288302
304650,94,100,26203,233909,288393
304660,94,100,24851,233898,288402
304670,94,100,23407,233945,288523
304680,94,100,21960,233954,288430
304690,94,100,20466,234017,288668
304700,94,100,19060,234048,288716
