TIMESTAMP_MS,COUNTER,DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY_PCT,RED_ADC,IR_ADC,PERFUSION_INDEX
81430,8152,4,106,100,0,61799,100,231665,285009,1.5
81440,8153,4,106,100,8,61290,100,231763,285203,1.5
81450,8154,4,106,100,0,60017,100,231865,285419,1.5
81460,8155,4,106,100,0,58186,100,231846,285437,1.5
81470,8156,4,106,100,0,55898,100,231852,285397,1.5
81480,8157,4,106,100,0,53152,100,231776,285233,1.5
81490,8158,4,106,100,0,50100,100,231743,285210,1.5
81500,8159,4,106,100,0,46943,100,231701,285103,1.5
81510,8160,4,106,100,0,43886,100,231711,285124,1.5
81520,8161,4,106,100,0,40925,100,231772,285168,1.5
81530,8162,4,106,100,0,38317,100,231790,285309,1.5
81540,8163,4,106,100,0,36010,100,231822,285436,1.5
81550,8164,4,106,100,0,34108,100,231923,285607,1.5
81560,8165,4,106,100,0,32560,100,231986,285739,1.5
81570,8166,4,106,100,0,31369,100,232019,285946,1.5
81580,8167,4,106,100,0,30485,100,232055,286108,1.5
81590,8168,4,106,100,0,29805,100,232128,286228,1.5
81600,8169,4,106,100,0,29331,100,232207,286305,1.5
81610,8170,4,106,100,0,28908,100,232211,286533,1.5
81620,8171,4,106,100,0,28484,100,232260,286541,1.5
81630,8172,4,106,100,0,28006,100,232273,286706,1.5
81640,8173,4,106,100,0,27421,100,232350,286754,1.5
81650,8174,4,106,100,0,26678,100,232373,286913,1.5
81660,8175,4,106,100,0,25775,100,232399,286934,1.5
81670,8176,4,106,100,0,24712,100,232441,287036,1.5
81680,8177,4,106,100,0,23541,100,232421,287053,1.5
81690,8178,4,106,100,0,22209,100,232476,287162,1.5
81700,8179,4,106,100,0,20822,100,232494,287259,1.5
81710,8180,4,106,100,0,19380,100,232572,287379,1.5
81720,8181,4,106,100,0,17936,100,232608,287497,1.5
81730,8182,4,106,100,0,16491,100,232660,287540,1.5
81740,8183,4,106,100,0,15097,100,232687,287620,1.5
81750,8184,4,106,100,0,13757,100,232720,287676,1.5
81760,8185,4,106,100,0,12522,100,232705,287546,1.5
81770,8186,4,106,100,0,11394,100,232574,287293,1.5
81780,8187,4,106,100,0,10373,100,232328,286721,1.5
81790,8188,4,106,100,0,9511,100,232067,285945,1.5
81800,8189,4,106,100,0,8969,100,231707,285003,1.5
81810,8190,4,106,100,0,8800,100,231398,284227,1.5
81820,8191,4,106,100,0,9217,100,231171,283595,1.5
81830,8192,4,106,100,0,10325,100,231051,283241,1.5
81840,8193,4,106,100,0,12232,100,230957,283077,1.5
81850,8194,4,106,100,0,15046,100,230999,283127,1.5
81860,8195,4,106,100,0,18768,100,231042,283250,1.5
81870,8196,4,106,100,0,23244,100,231110,283421,1.5
81880,8197,4,106,100,0,28319,100,231200,283581,1.5
81890,8198,4,106,100,0,33787,100,231234,283699,1.5
81900,8199,4,106,100,0,39435,100,231284,283728,1.5
81910,8200,4,106,100,0,44935,100,231304,283810,1.5
81920,8201,4,106,100,0,50065,100,231276,283778,1.5
81930,8202,4,106,100,0,54550,100,231286,283788,1.5
81940,8203,4,106,100,0,58440,100,231252,283847,1.5
81950,8204,4,106,100,0,61462,100,231324,283954,1.5
81960,8205,4,106,100,0,62258,100,231387,284065,1.5
81970,8206,4,106,100,0,62110,100,231475,284287,1.5
81980,8207,4,106,100,0,61825,100,231562,284595,1.5
81990,8208,4,106,100,0,61489,100,231652,284870,1.5
82000,8209,4,106,100,8,60529,100,231743,285048,1.5
82010,8210,4,106,100,0,58994,100,231755,285161,1.5
82020,8211,4,106,100,0,57076,100,231750,285105,1.5
82030,8212,4,106,100,0,54727,100,231720,285072,1.5
82040,8213,4,106,100,0,52187,100,231683,284951,1.5
82050,8214,4,106,100,0,49453,100,231643,284921,1.5
82060,8215,4,106,100,0,46670,100,231641,284877,1.5
82070,8216,4,106,100,0,43980,100,231677,284947,1.5
82080,8217,4,106,100,0,41526,100,231683,285031,1.5
82090,8218,4,106,100,0,39358,100,231739,285194,1.5
82100,8219,4,106,100,0,37476,100,231802,285275,1.5
82110,8220,4,106,100,0,35928,100,231830,285449,1.5
82120,8221,4,106,100,0,34716,100,231897,285607,1.5
82130,8222,4,106,100,0,33743,100,231951,285823,1.5
82140,8223,4,106,100,0,32963,100,232014,285898,1.5
82150,8224,4,106,100,0,32375,100,232080,286074,1.5
82160,8225,4,106,100,0,31883,100,232106,286135,1.5
82170,8226,4,106,100,0,31390,100,232159,286241,1.5
82180,8227,4,106,100,0,30845,100,232210,286321,1.5
82190,8228,4,106,100,0,30249,100,232174,286404,1.5
82200,8229,4,106,100,0,29552,100,232209,286480,1.5
82210,8230,4,106,100,0,28704,100,232253,286582,1.5
82220,8231,4,106,100,0,27705,100,232284,286634,1.5
82230,8232,4,106,100,0,26603,100,232318,286734,1.5
82240,8233,4,106,100,0,25399,100,232373,286826,1.5
82250,8234,4,106,100,0,24141,100,232400,286901,1.5
82260,8235,4,106,100,0,22882,100,232462,287029,1.5
82270,8236,4,106,100,0,21569,100,232483,287150,1.5
82280,8237,4,106,100,0,20305,100,232524,287193,1.5
82290,8238,4,106,100,0,19038,100,232566,287307,1.5
82300,8239,4,106,100,0,17871,100,232569,287307,1.5
82310,8240,4,106,100,0,16702,100,232598,287328,1.5
82320,8241,4,106,100,0,15583,100,232505,287146,1.5
82330,8242,4,106,100,0,14564,100,232334,286706,1.5
82340,8243,4,106,100,0,13645,100,232066,286024,1.5
82350,8244,4,106,100,0,12978,100,231741,285155,1.5
82360,8245,4,106,100,0,12562,100,231403,284282,1.5
82370,8246,4,106,100,0,12650,100,231118,283572,1.5
82380,8247,4,106,100,0,13342,100,230945,283120,1.5
82390,8248,4,106,100,0,14741,100,230825,282908,1.5
82400,8249,4,106,100,0,16898,100,230811,282857,1.5
82410,8250,4,106,100,0,19917,100,230879,282980,1.5
82420,8251,4,106,100,0,23699,100,230917,283117,1.5
82430,8252,4,106,100,0,28150,100,231004,283268,1.5
82440,8253,4,106,100,0,33072,100,231040,283434,1.5
82450,8254,4,106,100,0,38267,100,231077,283474,1.5
82460,8255,4,106,100,0,43424,100,231078,283547,1.5
82470,8256,4,106,100,0,48386,100,231091,283561,1.5
82480,8257,4,106,100,0,52840,100,231074,283589,1.5
82490,8258,4,106,100,0,56732,100,231072,283559,1.5
82500,8259,4,106,100,0,59803,100,231107,283690,1.5
82510,8260,4,106,100,0,62104,100,231157,283815,1.5
82520,8261,4,106,100,0,62258,100,231221,283996,1.5
82530,8262,4,106,100,0,61927,100,231270,284275,1.5
82540,8263,4,106,100,0,61649,100,231376,284531,1.5
82550,8264,4,106,100,8,60947,100,231500,284817,1.5
82560,8265,4,106,100,0,59732,100,231505,284913,1.5
82570,8266,4,106,100,0,58003,100,231519,284954,1.5
82580,8267,4,106,100,0,55854,100,231527,284840,1.5
82590,8268,4,106,100,0,53425,100,231468,284819,1.5
82600,8269,4,106,100,0,50809,100,231417,284751,1.5
82610,8270,4,106,100,0,48051,100,231448,284688,1.5
82620,8271,4,106,100,0,45384,100,231438,284742,1.5
82630,8272,4,106,100,0,42901,100,231474,284867,1.5
82640,8273,4,106,100,0,40603,100,231491,284918,1.5
82650,8274,4,106,100,0,38629,100,231549,285094,1.5
82660,8275,4,106,100,0,36934,100,231585,285226,1.5
82670,8276,4,106,100,0,35518,100,231643,285429,1.5
82680,8277,4,106,100,0,34430,100,231710,285572,1.5
82690,8278,4,106,100,0,33576,100,231780,285776,1.5
82700,8279,4,106,100,0,32910,100,231837,285928,1.5
82710,8280,4,106,100,0,32241,100,231890,286049,1.5
82720,8281,4,106,100,0,31713,100,231909,286170,1.5
82730,8282,4,106,100,0,31135,100,231995,286253,1.5
82740,8283,4,106,100,0,30507,100,231995,286370,1.5
82750,8284,4,107,100,0,29733,100,232032,286445,1.5
82760,8285,4,107,100,0,28811,100,232071,286508,1.5
82770,8286,4,107,100,0,27789,100,232089,286599,1.5
82780,8287,4,107,100,0,26571,100,232134,286665,1.5
82790,8288,4,107,100,0,25301,100,232168,286773,1.5
82800,8289,4,107,100,0,23980,100,232179,286822,1.5
82810,8290,4,107,100,0,22607,100,232188,286918,1.5
82820,8291,4,107,100,0,21183,100,232244,287021,1.5
82830,8292,4,107,100,0,19805,100,232252,287126,1.5
82840,8293,4,107,100,0,18523,100,232355,287277,1.5
82850,8294,4,107,100,0,17240,100,232404,287301,1.5
82860,8295,4,107,100,0,16005,100,232378,287395,1.5
82870,8296,4,107,100,0,14866,100,232453,287508,1.5
82880,8297,4,107,100,0,13825,100,232442,287498,1.5
82890,8298,4,107,100,0,12833,100,232419,287365,1.5
82900,8299,4,107,100,0,11939,100,232271,286980,1.5
82910,8300,4,107,100,0,11192,100,231984,286296,1.5
82920,8301,4,107,100,0,10641,100,231660,285460,1.5
82930,8302,4,107,100,0,10385,100,231343,284593,1.5
82940,8303,4,107,100,0,10473,100,231059,283813,1.5
82950,8304,4,107,100,0,11051,100,230912,283352,1.5
82960,8305,4,107,100,0,12316,100,230776,283067,1.5
82970,8306,4,107,100,0,14368,100,230724,283041,1.5
82980,8307,4,107,100,0,17208,100,230785,283081,1.5
82990,8308,4,107,100,0,20789,100,230832,283271,1.5
83000,8309,4,107,100,0,25067,100,230882,283386,1.5
83010,8310,4,107,100,0,29850,100,230952,283557,1.5
83020,8311,4,107,100,0,34897,100,231002,283651,1.5
83030,8312,4,107,100,0,39912,100,231003,283734,1.5
83040,8313,4,107,100,0,44740,100,231022,283738,1.5
83050,8314,4,107,100,0,49277,100,231055,283773,1.5
83060,8315,4,107,100,0,53170,100,231071,283816,1.5
83070,8316,4,107,100,0,56365,100,231069,283864,1.5
83080,8317,4,107,100,0,58762,100,231087,284001,1.5
83090,8318,4,107,100,0,60360,100,231190,284251,1.5
83100,8319,4,107,100,0,61110,100,231296,284514,1.5
83110,8320,4,107,100,0,61162,100,231386,284821,1.5
83120,8321,4,107,100,8,60468,100,231469,285079,1.5
83130,8322,4,107,100,0,59128,100,231527,285174,1.5
83140,8323,4,107,100,0,57242,100,231495,285151,1.5
83150,8324,4,107,100,0,54959,100,231524,285137,1.5
83160,8325,4,107,100,0,52279,100,231475,285061,1.5
83170,8326,4,107,100,0,49398,100,231426,284958,1.5
83180,8327,4,107,100,0,46466,100,231425,284959,1.5
83190,8328,4,107,100,0,43529,100,231432,284995,1.5
83200,8329,4,107,100,0,40787,100,231470,285062,1.5
83210,8330,4,107,100,0,38290,100,231504,285200,1.5
83220,8331,4,107,100,0,36086,100,231558,285357,1.5
83230,8332,4,107,100,0,34279,100,231604,285465,1.5
83240,8333,4,107,100,0,32817,100,231674,285733,1.5
83250,8334,4,107,100,0,31604,100,231744,285890,1.5
83260,8335,4,107,100,0,30639,100,231787,286013,1.5
83270,8336,4,107,100,0,29873,100,231858,286123,1.5
83280,8337,4,107,100,0,29258,100,231917,286323,1.5
83290,8338,4,107,100,0,28691,100,231982,286456,1.5
83300,8339,4,107,100,0,28072,100,231985,286534,1.5
83310,8340,4,107,100,0,27451,100,231983,286615,1.5
83320,8341,4,107,100,0,26675,100,232056,286707,1.5
83330,8342,4,107,100,0,25691,100,232078,286752,1.5
83340,8343,4,107,100,0,24603,100,232076,286861,1.5
83350,8344,4,107,100,0,23460,100,232148,286904,1.5
83360,8345,4,107,100,0,22161,100,232168,287024,1.5
83370,8346,4,107,100,0,20757,100,232209,287084,1.5
83380,8347,4,107,100,0,19350,100,232204,287154,1.5
83390,8348,4,107,100,0,17942,100,232251,287279,1.5
83400,8349,4,107,100,0,16480,100,232268,287381,1.5
83410,8350,4,107,100,0,15070,100,232359,287484,1.5
83420,8351,4,107,100,0,13814,100,232416,287658,1.5
83430,8352,4,107,100,0,12610,100,232426,287705,1.5
83440,8353,4,107,100,0,11458,100,232475,287801,1.5
83450,8354,4,107,100,0,10358,100,232492,287781,1.5
83460,8355,4,107,100,0,9362,100,232521,287758,1.5
83470,8356,4,107,100,0,8419,100,232390,287494,1.5
83480,8357,4,107,100,0,7633,100,232135,286996,1.5
83490,8358,4,107,100,0,6951,100,231871,286273,1.5
83500,8359,4,107,100,0,6426,100,231582,285446,1.5
83510,8360,4,107,100,0,6316,100,231271,284657,1.5
83520,8361,4,107,100,0,6674,100,231051,284032,1.5
83530,8362,4,107,100,0,7655,100,230931,283662,1.5
83540,8363,4,107,100,0,9362,100,230889,283521,1.5
83550,8364,4,107,100,0,11899,100,230863,283515,1.5
83560,8365,4,107,100,0,15217,100,230901,283638,1.5
83570,8366,4,107,100,0,19213,100,230942,283693,1.5
83580,8367,4,107,100,0,23841,100,230964,283892,1.5
83590,8368,4,107,100,0,28846,100,231058,284042,1.5
83600,8369,4,107,100,0,34024,100,231060,284099,1.5
83610,8370,4,107,100,0,39168,100,231095,284131,1.5
83620,8371,4,107,100,0,44010,100,231151,284231,1.5
83630,8372,4,107,100,0,48281,100,231154,284253,1.5
83640,8373,4,107,100,0,51976,100,231174,284365,1.5
83650,8374,4,107,100,0,54883,100,231214,284449,1.5
83660,8375,4,107,100,0,56946,100,231321,284722,1.5
83670,8376,4,107,100,0,58217,100,231387,284975,1.5
83680,8377,4,107,100,0,58697,100,231466,285256,1.5
83690,8378,4,107,100,0,58387,100,231588,285520,1.5
83700,8379,4,107,100,8,57341,100,231603,285632,1.5
83710,8380,4,107,100,0,55663,100,231662,285711,1.5
83720,8381,4,107,100,0,53406,100,231673,285705,1.5
83730,8382,4,107,100,0,50727,100,231624,285607,1.5
83740,8383,4,107,100,0,47677,100,231642,285533,1.5
83750,8384,4,107,100,0,44571,100,231511,285413,1.5
83760,8385,4,107,100,0,41406,100,231580,285467,1.5
83770,8386,4,107,100,0,38447,100,231584,285541,1.5
83780,8387,4,107,100,0,35692,100,231636,285646,1.5
83790,8388,4,107,100,0,33247,100,231623,285797,1.5
83800,8389,4,107,100,0,31166,100,231743,285972,1.5
83810,8390,4,107,100,0,29505,100,231793,286081,1.5
83820,8391,4,107,100,0,28160,100,231831,286278,1.5
83830,8392,4,107,100,0,27133,100,231898,286411,1.5
83840,8393,4,107,100,0,26372,100,231932,286576,1.5
83850,8394,4,107,100,0,25770,100,232009,286685,1.5
83860,8395,4,107,100,0,25275,100,232084,286894,1.5
83870,8396,4,107,100,0,24778,100,232091,286974,1.5
83880,8397,4,107,100,0,24280,100,232153,287074,1.5
83890,8398,4,107,100,0,23619,100,232167,287144,1.5
83900,8399,4,107,100,0,22848,100,232207,287221,1.5
83910,8400,4,107,100,0,21858,100,232209,287283,1.5
83920,8401,4,107,100,0,20813,100,232238,287350,1.5
83930,8402,4,107,100,0,19548,100,232284,287404,1.5
83940,8403,4,107,100,0,18227,100,232290,287516,1.5
83950,8404,4,107,100,0,16797,100,232305,287591,1.5
83960,8405,4,107,100,0,15310,100,232356,287663,1.5
83970,8406,4,107,100,0,13878,100,232420,287747,1.5
83980,8407,4,107,100,0,12500,100,232427,287864,1.5
83990,8408,4,107,100,0,11176,100,232460,287978,1.5
84000,8409,4,107,100,0,9908,100,232540,288108,1.5
84010,8410,4,107,100,0,8751,100,232547,288215,1.5
84020,8411,4,107,100,0,7648,100,232598,288252,1.5
84030,8412,4,107,100,0,6657,100,232615,288282,1.5
84040,8413,4,107,100,0,5776,100,232602,288164,1.5
84050,8414,4,107,100,0,4951,100,232471,287904,1.5
84060,8415,4,107,100,0,4183,100,232231,287370,1.5
84070,8416,4,107,100,0,3579,100,231930,286564,1.5
84080,8417,4,107,100,0,3276,100,231600,285729,1.5
84090,8418,4,107,100,0,3276,100,231329,284907,1.5
84100,8419,4,107,100,0,3767,100,231130,284310,1.5
84110,8420,4,107,100,0,4966,100,230926,283919,1.5
84120,8421,4,107,100,0,6981,100,230915,283780,1.5
84130,8422,4,107,100,0,9867,100,230882,283757,1.5
84140,8423,4,107,100,0,13626,100,230941,283924,1.5
84150,8424,4,107,100,0,18097,100,231029,284027,1.5
84160,8425,4,107,100,0,23231,100,231085,284210,1.5
84170,8426,4,107,100,0,28814,100,231131,284311,1.5
84180,8427,4,107,100,0,34582,100,231180,284460,1.5
84190,8428,4,107,100,0,40204,100,231172,284444,1.5
84200,8429,4,107,100,0,45507,100,231192,284489,1.5
84210,8430,4,107,100,0,50211,100,231239,284553,1.5
84220,8431,4,107,100,0,54198,100,231233,284660,1.5
84230,8432,4,107,100,0,57356,100,231292,284737,1.5
84240,8433,4,107,100,0,59627,100,231349,284926,1.5
84250,8434,4,107,100,0,60956,100,231428,285128,1.5
84260,8435,4,107,100,0,61400,100,231531,285437,1.5
84270,8436,4,107,100,0,61070,100,231579,285653,1.5
84280,8437,4,107,100,8,59968,100,231675,285906,1.5
84290,8438,4,107,100,0,58205,100,231696,285902,1.5
84300,8439,4,107,100,0,55837,100,231663,285877,1.5
84310,8440,4,107,100,0,53082,100,231638,285795,1.5
84320,8441,4,107,100,0,49995,100,231638,285797,1.5
84330,8442,4,107,100,0,46741,100,231605,285744,1.5
84340,8443,4,107,100,0,43538,100,231624,285742,1.5
84350,8444,4,107,100,0,40439,100,231649,285777,1.5
84360,8445,4,107,100,0,37612,100,231700,285906,1.5
84370,8446,4,107,100,0,35054,100,231704,286001,1.5
84380,8447,4,107,100,0,32879,100,231792,286183,1.5
84390,8448,4,107,100,0,31087,100,231801,286304,1.5
84400,8449,4,107,100,0,29681,100,231855,286551,1.5
84410,8450,4,107,100,0,28608,100,231912,286651,1.5
84420,8451,4,107,100,0,27757,100,231980,286807,1.5
84430,8452,4,107,100,0,27129,100,232066,286976,1.5
84440,8453,4,107,100,0,26612,100,232125,287140,1.5
84450,8454,4,107,100,0,25980,100,232128,287228,1.5
84460,8455,4,107,100,0,25403,100,232177,287297,1.5
84470,8456,4,107,100,0,24712,100,232236,287365,1.5
84480,8457,4,107,100,0,23849,100,232187,287414,1.5
84490,8458,4,107,100,0,22756,100,232227,287520,1.5
84500,8459,4,107,100,0,21605,100,232252,287592,1.5
84510,8460,4,107,100,0,20280,100,232318,287669,1.5
84520,8461,4,107,100,0,18897,100,232347,287803,1.5
84530,8462,4,107,100,0,17398,100,232419,287889,1.5
84540,8463,4,107,100,0,15898,100,232426,287922,1.5
84550,8464,4,107,100,0,14397,100,232439,288024,1.5
84560,8465,4,107,100,0,12895,100,232491,288156,1.5
84570,8466,4,107,100,0,11509,100,232511,288215,1.5
84580,8467,4,107,100,0,10180,100,232575,288362,1.5
84590,8468,4,107,100,0,8967,100,232614,288437,1.5
84600,8469,4,107,100,0,7812,100,232659,288531,1.5
84610,8470,4,107,100,0,6716,100,232644,288484,1.5
84620,8471,4,107,100,0,5679,100,232606,288369,1.5
84630,8472,4,107,100,0,4815,100,232473,288015,1.5
84640,8473,4,107,100,0,4011,100,232196,287377,1.5
84650,8474,4,107,100,0,3505,100,231894,286575,1.5
84660,8475,4,107,100,0,3782,100,231599,285730,1.5
84670,8476,4,107,100,0,4004,100,231322,284962,1.5
84680,8477,4,107,100,0,4676,100,231119,284436,1.5
84690,8478,4,107,100,0,6073,100,231016,284157,1.5
84700,8479,4,107,100,0,8310,100,231002,284051,1.5
84710,8480,4,107,100,0,11385,100,230988,284093,1.5
84720,8481,4,107,100,0,15413,100,231036,284180,1.5
84730,8482,4,107,100,0,20173,100,231105,284339,1.5
84740,8483,4,107,100,0,25504,100,231145,284501,1.5
84750,8484,4,107,100,0,31244,100,231175,284564,1.5
84760,8485,4,107,100,0,37061,100,231223,284668,1.5
84770,8486,4,107,100,0,42669,100,231212,284699,1.5
84780,8487,4,107,100,0,47947,100,231239,284762,1.5
84790,8488,4,107,100,0,52606,100,231248,284742,1.5
84800,8489,4,107,100,0,56528,100,231299,284890,1.5
84810,8490,4,107,100,0,59484,100,231337,284988,1.5
84820,8491,4,107,100,0,61528,100,231391,285182,1.5
84830,8492,4,107,100,0,62258,100,231475,285439,1.5
84840,8493,4,107,100,0,62258,100,231579,285741,1.5
84850,8494,4,107,100,8,61648,100,231640,285971,1.5
84860,8495,4,107,100,0,60373,100,231710,286147,1.5
84870,8496,4,107,100,0,58490,100,231789,286206,1.5
84880,8497,4,107,100,0,56055,100,231772,286190,1.5
84890,8498,4,107,100,0,53176,100,231725,286118,1.5
84900,8499,4,107,100,0,50020,100,231730,286028,1.5
84910,8500,4,107,100,0,46750,100,231702,286012,1.5
84920,8501,4,107,100,0,43420,100,231712,286051,1.5
84930,8502,4,107,100,0,40308,100,231740,286097,1.5
84940,8503,4,107,100,0,37355,100,231819,286221,1.5
84950,8504,4,107,100,0,34841,100,231835,286323,1.5
84960,8505,4,107,100,0,32655,100,231891,286482,1.5
84970,8506,4,107,100,0,30854,100,231936,286622,1.5
84980,8507,4,107,100,0,29442,100,232010,286732,1.5
84990,8508,4,107,100,0,28363,100,232015,286929,1.5
85000,8509,4,107,100,0,27508,100,232077,287088,1.5
85010,8510,4,107,100,0,26876,100,232111,287191,1.5
85020,8511,4,107,100,0,26243,100,232199,287369,1.5
85030,8512,4,107,100,0,25665,100,232103,287464,1.5
85040,8513,4,107,100,0,25029,100,232261,287586,1.5
85050,8514,4,107,100,0,24334,100,232275,287607,1.5
85060,8515,4,107,100,0,23581,100,232330,287663,1.5
85070,8516,4,107,100,0,22598,100,232358,287738,1.5
85080,8517,4,107,100,0,21441,100,232351,287836,1.5
85090,8518,4,107,100,0,20225,100,232373,287879,1.5
85100,8519,4,107,100,0,18893,100,232437,287994,1.5
85110,8520,4,107,100,0,17503,100,232463,288061,1.5
85120,8521,4,107,100,0,16053,100,232520,288169,1.5
85130,8522,4,107,100,0,14661,100,232414,288207,1.5
85140,8523,4,107,100,0,13268,100,232610,288359,1.5
85150,8524,4,107,100,0,11875,100,232600,288493,1.5
85160,8525,4,107,100,0,10598,100,232711,288594,1.5
85170,8526,4,107,100,0,9379,100,232725,288657,1.5
85180,8527,4,107,100,0,8276,100,232729,288721,1.5
85190,8528,4,107,100,0,7232,100,232692,288593,1.5
85200,8529,4,107,100,0,6190,100,232618,288375,1.5
85210,8530,4,107,100,0,5321,100,232393,287904,1.5
85220,8531,4,107,100,0,4569,100,232133,287116,1.5
85230,8532,4,107,100,0,4049,100,231626,286179,1.5
85240,8533,4,107,100,0,3932,100,231459,285366,1.5
85250,8534,4,107,100,0,4335,100,231182,284662,1.5
85260,8535,4,107,100,0,5485,100,231040,284239,1.5
85270,8536,4,107,100,0,7440,100,230941,284035,1.5
85280,8537,4,107,100,0,10316,100,230980,284049,1.5
85290,8538,4,107,100,0,14171,100,231008,284126,1.5
85300,8539,4,107,100,0,18893,100,231042,284313,1.5
85310,8540,4,107,100,0,24374,100,231120,284464,1.5
85320,8541,4,107,100,0,30332,100,231210,284582,1.5
85330,8542,4,107,100,0,36485,100,231233,284672,1.5
85340,8543,4,107,100,0,42656,100,231240,284686,1.5
85350,8544,4,107,100,0,48490,100,231246,284692,1.5
85360,8545,4,107,100,0,53745,100,231246,284756,1.5
85370,8546,4,107,100,0,58183,100,231231,284721,1.5
85380,8547,4,107,100,0,61799,100,231266,284823,1.5
85390,8548,4,107,100,0,62258,100,231307,284927,1.5
85400,8549,4,107,100,0,62258,100,231400,285111,1.5
85410,8550,4,107,100,0,62258,100,231452,285379,1.5
85420,8551,4,107,100,0,62158,100,231560,285714,1.5
85430,8552,4,107,100,8,61405,100,231649,285957,1.5
85440,8553,4,107,100,0,60052,100,231726,286067,1.5
85450,8554,4,107,100,0,58199,100,231737,286090,1.5
85460,8555,4,107,100,0,55897,100,231720,286033,1.5
85470,8556,4,107,100,0,53243,100,231696,285962,1.5
85480,8557,4,107,100,0,50389,100,231670,285936,1.5
85490,8558,4,107,100,0,47533,100,231659,285873,1.5
85500,8559,4,107,100,0,44624,100,231660,285918,1.5
85510,8560,4,107,100,0,41962,100,231678,286018,1.5
85520,8561,4,107,100,0,39496,100,231733,286077,1.5
85530,8562,4,107,100,0,37379,100,231796,286206,1.5
85540,8563,4,107,100,0,35559,100,231853,286373,1.5
85550,8564,4,107,100,0,34089,100,231866,286503,1.5
85560,8565,4,107,100,0,32920,100,231939,286617,1.5
85570,8566,4,107,100,0,32052,100,231995,286770,1.5
85580,8567,4,107,100,0,31335,100,232014,286917,1.5
85590,8568,4,107,100,0,30768,100,232059,287091,1.5
85600,8569,4,107,100,0,30251,100,232139,287202,1.5
85610,8570,4,107,100,0,29783,100,232153,287264,1.5
85620,8571,4,107,100,0,29211,100,232209,287393,1.5
85630,8572,4,107,100,0,28534,100,232235,287439,1.5
85640,8573,4,107,100,0,27700,100,232257,287572,1.5
85650,8574,4,107,100,0,26760,100,232277,287613,1.5
85660,8575,4,107,100,0,25713,100,232346,287672,1.5
85670,8576,4,107,100,0,24508,100,232373,287768,1.5
85680,8577,4,107,100,0,23249,100,232391,287867,1.5
85690,8578,4,107,100,0,21935,100,232446,287958,1.5
85700,8579,4,107,100,0,20566,100,232479,287986,1.5
85710,8580,4,107,100,0,19196,100,232523,288122,1.5
85720,8581,4,107,100,0,17771,100,232565,288251,1.5
85730,8582,4,107,100,0,16450,100,232621,288324,1.5
85740,8583,4,107,100,0,15181,100,232662,288413,1.5
85750,8584,4,107,100,0,13963,100,232689,288451,1.4
85760,8585,4,107,100,0,12798,100,232717,288504,1.4
85770,8586,4,107,100,0,11790,100,232669,288324,1.4
85780,8587,4,107,100,0,10834,100,232433,287869,1.4
85790,8588,4,107,100,0,10089,100,232147,287202,1.4
85800,8589,4,107,100,0,9501,100,231845,286313,1.4
85810,8590,4,107,100,0,9177,100,231507,285415,1.4
85820,8591,4,107,100,0,9325,100,231218,284681,1.4
85830,8592,4,107,100,0,9999,100,231033,284133,1.4
85840,8593,4,107,100,0,11460,100,230956,283865,1.4
85850,8594,4,107,100,0,13762,100,230933,283807,1.4
85860,8595,4,107,100,0,17013,100,230948,283892,1.4
85870,8596,4,107,100,0,21057,100,230986,284031,1.4
85880,8597,4,107,100,0,25847,100,231092,284185,1.4
85890,8598,4,107,100,0,31127,100,231124,284355,1.4
85900,8599,4,107,100,0,36743,100,231159,284477,1.4
85910,8600,4,107,100,0,42376,100,231171,284436,1.4
85920,8601,4,107,100,0,47755,100,231157,284488,1.4
85930,8602,4,107,100,0,52659,100,231167,284329,1.4
85940,8603,4,107,100,0,56977,100,231170,284450,1.4
85950,8604,4,107,100,0,60494,100,231146,284523,1.4
85960,8605,4,107,100,0,62258,100,231189,284624,1.4
85970,8606,4,107,100,0,62258,100,231245,284752,1.4
85980,8607,4,107,100,0,62258,100,231369,285026,1.4
85990,8608,4,107,100,0,62258,100,231373,285245,1.4
86000,8609,4,107,100,8,61790,100,231452,285496,1.4
86010,8610,4,107,100,0,60760,100,231531,285672,1.4
86020,8611,4,107,100,0,59218,100,231581,285743,1.4
86030,8612,4,107,100,0,57302,100,231555,285604,1.4
86040,8613,4,107,100,0,55060,100,231530,285662,1.4
86050,8614,4,107,100,0,52585,100,231512,285618,1.4
86060,8615,4,107,100,0,50063,100,231493,285541,1.4
86070,8616,4,107,100,0,47539,100,231485,285620,1.4
86080,8617,4,107,100,0,45059,100,231500,285637,1.4
86090,8618,4,107,100,0,42764,100,231553,285748,1.4
86100,8619,4,107,100,0,40748,100,231560,285832,1.4
86110,8620,4,107,100,0,38963,100,231631,285963,1.4
86120,8621,4,107,100,0,37504,100,231663,286141,1.4
86130,8622,4,107,100,0,36279,100,231719,286159,1.4
86140,8623,4,107,100,0,35334,100,231764,286431,1.4
86150,8624,4,107,100,0,34529,100,231798,286626,1.4
86160,8625,4,107,100,0,33912,100,231853,286706,1.4
86170,8626,4,107,100,0,33389,100,231885,286804,1.4
86180,8627,4,107,100,0,32815,100,231950,286948,1.4
86190,8628,4,107,100,0,32191,100,231973,287087,1.4
86200,8629,4,107,100,0,31517,100,231970,287161,1.4
86210,8630,4,107,100,0,30695,100,232020,287257,1.4
